,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
DEC_Batch2.127,6.027987,5.702637,-0.730830,-11.817491,-5.674500,-7.817900,-5.715729,-0.984237,8.563564,3.484389,-4.546405,-3.386880,-2.629977,-3.029997,-1.759942,8.523150,4.113743,-15.528546,-5.975409,3.923511,-1.305206,5.375993,15.370008,4.171364,0.873855,2.355009,-3.187038,-1.189206,3.084695,-8.085173,-3.544506,6.438858
DEC_Batch2.128,5.051363,7.180662,-1.004730,-12.474661,-6.955107,-6.870044,-6.248528,1.756601,9.316811,1.778606,-4.762177,-4.910569,-3.147494,-1.916937,-3.161079,9.307104,5.219395,-17.488644,-8.175124,3.832881,-0.052012,6.171734,16.339918,3.730188,2.197242,4.396850,-3.147924,-2.127306,3.593322,-9.461189,-3.910787,6.962082
DEC_Batch2.129,5.295030,5.518781,-1.020038,-12.598734,-7.167964,-7.716230,-6.954244,0.347661,8.140503,3.005034,-4.035350,-3.309139,-1.712142,-1.433675,-4.442163,8.532333,5.636829,-15.084189,-6.263625,3.172982,-1.153592,5.436797,15.156813,4.459374,2.427785,2.685358,-3.579112,-1.961436,3.919688,-8.757545,-3.389993,5.957711
DEC_Batch2.130,3.834810,5.094052,0.054856,-8.761925,-5.743343,-5.976712,-5.119975,0.455449,5.827768,0.983881,-3.272064,-3.807552,-2.523973,-2.509479,-1.524246,7.088867,3.864224,-12.511481,-6.141056,2.963992,-1.138037,5.153213,12.862270,2.820771,1.303089,2.942813,-1.491626,-1.332028,2.665583,-7.155434,-3.890756,5.140558
DEC_Batch2.131,4.933572,5.559226,-0.646906,-10.655294,-5.661649,-7.649753,-5.654376,0.350924,7.528965,2.141192,-4.220973,-2.866360,-2.660949,-3.157215,-2.199007,8.610518,5.771124,-15.004703,-6.363845,4.004176,0.270377,4.949560,13.668625,4.055666,1.184607,1.768303,-2.310112,-2.452519,4.182547,-7.151794,-3.337434,6.514526
DEC_Batch2.132,4.867832,5.881244,3.279716,-11.592594,-6.021880,-10.781594,-9.757947,-1.568745,12.108574,-1.678035,-5.402897,-3.843535,-5.031648,0.078351,-2.915603,9.717065,7.465136,-16.320372,-7.390257,2.617383,0.723517,9.294047,17.497015,1.365359,-1.327605,1.872065,-0.918972,-0.745708,3.543267,-8.777645,-4.503453,7.572216
DEC_Batch2.133,5.631151,6.462359,-1.602964,-11.939006,-7.116035,-7.157368,-7.166547,1.689587,8.063023,1.357152,-3.744004,-4.422132,-1.870876,-1.898572,-4.933595,8.617688,5.971271,-16.216812,-7.021513,3.566192,-0.699746,6.016270,16.206884,3.237319,1.784862,3.632213,-3.969347,-2.240739,3.594371,-8.446221,-3.177540,6.032019
DEC_Batch2.134,5.761299,6.825228,-1.904681,-12.885297,-7.150569,-7.304783,-6.243866,0.409492,8.503021,3.590847,-4.441480,-4.146917,-2.209325,-2.296927,-3.721735,8.753844,5.760257,-16.387756,-7.328378,3.996173,-0.170537,5.308863,15.143190,4.399941,1.143215,3.064973,-4.457231,-2.041067,3.259132,-8.128575,-3.571596,5.997005
DEC_Batch2.135,5.547957,6.686143,-1.135850,-10.910723,-5.757760,-7.029548,-5.119780,1.487041,7.491117,1.780610,-3.557193,-2.429084,-1.773478,-1.848077,-2.799931,7.700400,5.379428,-13.931774,-5.865015,4.162620,-0.812643,5.359810,13.596990,3.364548,2.290724,2.904773,-2.148689,-1.463145,3.073675,-6.590814,-2.501444,5.990033
DEC_Batch2.136,5.236167,5.682882,-1.691111,-10.755161,-4.643708,-6.361218,-6.401490,0.776345,6.310525,1.351124,-3.542447,-2.577983,-2.080703,-1.395815,-3.569821,7.228645,4.428083,-12.913195,-5.705597,3.242590,-0.484857,4.897093,12.649392,3.144740,1.129821,3.041502,-2.068567,-2.127922,3.152620,-7.578619,-2.010357,5.938709
DEC_Batch2.137,5.848510,5.888322,-0.789443,-11.807643,-5.532289,-8.015528,-6.643324,-0.062650,8.625732,1.881396,-5.290234,-3.003855,-2.001166,-2.263006,-2.732003,9.592911,6.425897,-15.923453,-6.634145,4.325569,-0.440092,6.567761,16.504251,4.225779,1.104383,3.722278,-1.950185,-1.982332,4.603818,-7.720706,-3.387835,7.877227
DEC_Batch2.138,5.246164,5.429735,-0.246934,-11.706858,-6.116405,-7.368596,-5.827168,-0.454159,8.260826,1.555535,-3.820259,-2.721401,-2.949174,-1.632439,-3.425679,8.304770,5.507290,-14.949927,-6.490112,2.999548,-0.501330,5.512369,14.407461,3.471906,1.642583,2.760268,-2.604829,-2.683084,3.406750,-7.604902,-2.549332,5.989376
DEC_Batch2.139,4.735733,5.827960,-1.646820,-11.601923,-7.281617,-7.598829,-6.238013,1.813374,7.578155,1.089279,-2.896868,-4.873298,-1.846875,-2.064997,-4.963164,8.551861,6.214585,-15.476107,-7.146638,3.399788,-1.168404,6.294431,15.582441,3.405341,1.964914,3.719485,-3.688637,-2.692369,3.259731,-9.049983,-3.013188,6.179900
DEC_Batch2.140,4.746617,5.657831,0.148158,-10.639441,-6.033197,-7.195031,-5.547319,-0.062953,8.300764,2.298061,-4.644073,-3.951059,-2.670579,-1.205401,-2.469879,8.417267,5.366750,-14.960258,-6.739150,3.195970,0.774133,5.613546,14.760240,3.697448,1.621218,2.784859,-2.089364,-1.711213,3.542617,-7.801885,-3.682773,5.867010
DEC_Batch2.141,4.751451,5.996155,-1.330830,-10.319190,-6.824105,-8.241173,-6.088967,-0.367988,8.220757,2.100960,-4.149573,-3.803993,-2.279892,-1.670979,-3.727404,8.990010,6.173863,-15.467195,-6.760138,3.127308,0.061236,6.229639,17.163218,3.727140,0.701063,2.056191,-3.672483,-2.096089,5.051713,-8.551252,-2.764856,6.856147
DEC_Batch2.142,6.575312,6.497102,-1.917493,-12.527742,-5.529044,-7.803380,-7.445513,-0.221837,8.581928,2.444802,-4.174714,-2.229694,-2.978203,-1.630288,-3.911011,8.699478,5.451793,-16.181585,-7.265718,3.909013,0.023495,6.935211,16.714382,3.940732,0.339275,3.836724,-3.423234,-2.415980,4.904857,-7.932548,-3.025205,6.919718
DEC_Batch2.143,5.141993,5.608175,-1.306563,-10.751021,-5.687724,-7.614821,-6.126212,-0.485880,7.119927,2.288785,-3.610392,-2.939890,-2.404002,-2.466316,-2.953856,7.562881,5.129974,-13.956222,-6.194934,3.950177,-1.174156,5.122499,14.457098,3.249626,0.757743,3.161396,-2.240357,-1.647288,3.306462,-7.348292,-3.253639,6.081366
DEC_Batch2.144,4.089396,5.911472,-0.583073,-10.801453,-6.307809,-7.214631,-6.197538,-0.066225,6.664165,2.651369,-3.352865,-3.644956,-1.753729,-2.051603,-3.413302,8.597905,5.875513,-14.545375,-6.299754,3.261609,-1.368997,4.644144,14.438986,3.648534,1.638781,2.636086,-3.013225,-1.004807,1.857137,-8.217181,-3.765905,5.698031
EC_Batch1.001,3.825153,6.086488,4.876641,-5.585788,4.551149,0.563682,8.312487,6.157363,12.294862,-10.405802,-2.644847,1.466030,-6.150238,7.329941,7.814346,4.505517,5.945966,-1.789657,3.907887,-1.043771,6.337906,11.695278,8.831286,-8.680443,-2.906021,-3.304063,15.775951,3.398372,-0.978959,9.809534,1.807970,5.602289
EC_Batch1.002,4.049343,5.058655,5.999456,-7.748988,7.598761,-1.707565,10.585270,6.537782,13.851215,-8.862201,-4.667623,3.300149,-5.874853,9.757650,9.679276,4.887209,4.981380,-2.927449,3.727107,-1.118786,6.567353,11.767051,11.624389,-9.535512,-2.574590,-3.038093,16.880241,4.323116,-1.196006,9.914762,3.186251,7.047504
EC_Batch1.003,3.451896,5.880353,4.284751,-4.896483,5.359628,-0.746823,8.072532,7.019154,11.783192,-9.652843,-4.675729,0.983946,-6.258933,7.013423,9.086436,4.307669,5.939114,-2.084372,3.988950,-1.258330,5.983419,11.070627,9.113688,-9.668966,-2.573273,-3.894356,16.302984,3.405126,-1.441263,10.165466,2.503061,4.719317
EC_Batch1.004,3.456365,6.488527,5.236217,-4.754577,6.467764,0.495831,9.322910,6.653366,12.209505,-10.378069,-3.631330,1.978319,-5.968904,6.814823,8.840583,3.953704,6.959481,-1.231486,4.783936,-0.154758,6.672031,11.830975,9.234956,-9.436040,-3.495619,-3.885648,16.225863,4.049848,-1.630681,10.975401,1.872444,5.515418
EC_Batch1.005,4.372072,8.569678,5.687793,-4.762875,5.796885,0.110265,9.296310,5.960856,13.413919,-11.391232,-3.869804,1.946936,-7.634820,7.093464,8.053578,4.606221,7.135953,-1.042640,3.678970,-0.344733,6.165534,12.307284,8.960202,-10.060924,-5.947148,-3.747017,16.199186,3.985081,-1.604574,11.322498,1.644118,5.519720
EC_Batch1.006,3.416357,6.631215,4.906692,-5.132068,4.478937,0.453369,8.430987,6.051919,12.246426,-10.545174,-2.937977,0.615138,-6.129716,6.356269,7.714960,3.913474,6.303642,-1.845781,4.048388,-0.427772,5.719857,12.256725,8.880511,-9.300523,-3.451510,-3.138544,15.241422,3.548944,-2.044657,9.815699,1.049695,5.479869
EC_Batch1.007,4.077011,6.349822,4.887977,-4.206709,5.441218,0.657055,8.217313,6.084750,12.425443,-10.485149,-3.763851,1.276359,-6.589582,6.197870,6.756601,4.366632,6.914543,-1.336354,2.973085,0.443172,6.229377,11.426052,8.814692,-8.281660,-3.679026,-2.952463,15.327009,4.099201,-0.543717,9.536045,1.888357,5.740831
EC_Batch1.008,3.581891,5.406331,4.454119,-5.568898,4.442732,-0.981393,7.926842,5.895395,10.681072,-8.380320,-2.896047,0.548542,-4.741127,6.054732,6.721111,3.849375,5.794564,-1.650240,4.618193,-0.800401,4.156143,10.844760,9.514960,-8.373923,-1.380998,-3.352726,15.347474,4.319317,-1.005330,8.334197,0.860953,5.181921
EC_Batch1.009,3.276461,6.788087,5.727203,-5.885218,6.686254,-0.866773,7.664837,6.498483,13.865777,-10.288847,-5.986985,2.783435,-6.418921,8.411741,10.070951,4.035215,6.055991,-2.268295,5.487541,-1.087643,7.077565,11.944369,10.525035,-9.810515,-2.943676,-4.528290,17.253485,5.053403,-1.009498,11.729601,0.977536,5.906909
EC_Batch1.010,3.272850,6.827831,4.712877,-4.762383,6.257262,0.138416,9.202905,6.903511,12.619586,-10.919147,-3.825563,2.430167,-6.408889,7.019277,8.399489,3.838574,6.585886,-0.865151,4.074859,-0.182401,7.323656,12.069216,8.771127,-9.869586,-3.612454,-4.362415,16.734732,3.669556,-1.545200,11.338666,2.112565,5.397082
EC_Batch1.011,4.530586,7.829786,5.616971,-5.128870,6.740914,1.308449,10.594165,7.689483,14.286830,-12.299132,-3.737625,2.583169,-6.802686,8.026643,9.502754,5.110418,7.677788,-0.855311,4.651373,-0.001845,7.180984,13.397319,10.001670,-9.720058,-3.906258,-4.143230,18.112133,4.184369,-1.089021,12.466044,2.778904,6.518762
EC_Batch1.012,4.410638,6.769226,5.426557,-5.239372,6.005959,0.263970,10.358821,7.995610,14.346382,-11.346889,-4.045154,1.895264,-7.228663,7.284699,9.289561,4.790877,7.134884,-2.195147,4.284474,0.056046,8.020085,13.091116,10.139192,-8.609750,-2.146304,-3.431443,17.725197,4.251109,-1.054078,11.228090,2.201571,7.194387
EC_Batch1.013,4.244140,5.906181,4.448017,-5.032907,5.774338,0.944647,9.057714,6.951104,11.375674,-10.028554,-3.444626,1.472236,-4.890154,6.273486,8.218983,3.966955,6.389711,-1.364278,4.638036,-0.196550,4.681245,11.354811,8.554497,-9.507845,-2.935024,-3.915447,15.234929,3.829684,-2.680271,10.555462,2.125623,4.759737
EC_Batch1.014,5.611719,5.584377,7.597820,-6.196998,7.317554,0.127269,11.759091,6.535767,14.039992,-11.459519,-6.177041,2.575751,-7.089960,7.810553,9.730211,5.121671,5.025765,-1.718199,4.417606,-0.530005,7.060367,11.411697,11.964316,-9.549444,-3.994660,-2.990727,17.851053,4.250214,-0.913700,11.388327,2.784573,8.441776
EC_Batch1.015,3.334188,6.333535,4.952569,-4.494639,5.902972,0.766840,8.253280,6.232176,11.779669,-10.293048,-4.563598,0.940031,-6.361360,7.457606,8.104561,3.279989,6.188965,-1.243049,3.977162,-0.661108,6.519760,10.705098,7.934744,-9.677991,-4.749459,-2.644385,14.584641,2.773613,-1.519828,9.967461,2.019596,5.169781
EC_Batch1.016,4.569957,6.748552,6.175313,-5.893243,6.678181,0.982923,10.551078,6.493025,12.917046,-10.913696,-4.123493,2.885795,-6.736255,7.397782,9.515659,4.542912,6.954605,-1.509048,4.557503,0.138128,6.613675,12.003152,9.787580,-9.236006,-4.186681,-3.865613,17.261730,4.609526,-2.263930,12.190881,2.375732,6.626063
EC_Batch1.017,3.723224,5.991755,5.047542,-5.621285,4.684435,-0.095202,8.696543,6.561388,12.243739,-10.634643,-3.567236,1.397806,-6.055007,7.017132,7.777285,3.533326,5.904355,-1.688424,5.081808,-0.739949,6.463703,11.331569,8.785920,-9.663999,-2.957480,-4.652077,16.028915,3.229502,-1.714483,10.450891,1.938591,5.906441
EC_Batch1.018,5.099323,7.534188,5.570738,-5.498270,6.015009,-0.452189,9.029490,6.953833,14.018096,-11.952768,-4.223484,1.887130,-7.394375,6.883344,7.845033,5.660462,6.096321,-2.855787,2.924672,-0.848150,6.263445,12.851184,9.971758,-9.741281,-3.608366,-3.757284,16.323494,4.882016,-0.949347,10.534760,1.618788,6.205118
EC_Batch1.019,4.702747,6.202291,5.752916,-5.645011,5.410692,0.789036,7.840923,6.294115,10.830221,-10.585561,-2.677604,2.294972,-5.305930,7.926239,7.777377,5.493766,6.962332,-1.108068,5.505402,-1.193947,4.876489,12.115421,9.023503,-9.543945,-4.457158,-4.799281,15.622471,3.357509,-2.620656,11.799623,2.554126,4.820768
EC_Batch1.020,4.708429,6.439482,6.220345,-5.617271,5.989964,1.212565,8.804293,5.723200,14.231416,-10.975738,-3.925965,1.059850,-8.010888,9.649571,7.626757,3.616656,5.836983,-0.276680,4.885270,-1.595018,6.190149,11.563664,9.913101,-11.451727,-7.533168,-3.624727,15.422437,4.285446,-1.785969,10.807246,0.883349,6.591753
EC_Batch1.021,4.328962,6.513467,5.342899,-5.746329,6.148224,0.736903,8.865270,6.580433,13.064076,-11.298168,-4.605030,2.022295,-7.026346,7.592029,7.610380,5.047807,6.002839,-1.964877,3.658761,-1.341962,7.734959,11.490968,8.798594,-8.952655,-4.017395,-3.002603,15.967175,3.385479,-0.752258,10.212300,2.551898,5.554613
EC_Batch1.022,4.650039,7.547154,6.465956,-5.186352,7.222748,0.684912,9.915107,7.255771,14.090996,-13.129770,-4.438552,4.427315,-7.507062,7.713116,8.588788,4.999444,6.562366,-1.171020,3.269921,0.039786,6.641531,14.279079,10.243293,-10.583020,-7.029631,-2.538238,15.495970,4.323527,-1.523422,12.018772,1.417963,5.303209
EC_Batch1.023,3.590479,7.150098,5.986116,-4.846950,6.548450,-0.757478,8.787894,6.806633,13.363207,-10.399721,-4.981000,2.938932,-5.897069,7.671367,10.290607,5.632740,7.192406,-2.094045,4.893632,-0.909461,6.169910,11.858160,9.659988,-8.972047,-2.779856,-4.415040,16.648613,4.160497,-1.494958,12.234911,2.022983,5.732750
EC_Batch1.026,4.239200,7.386468,6.425465,-4.801012,6.455745,1.109486,10.676483,6.140842,12.936830,-11.440409,-4.607386,1.278256,-7.470826,6.945528,9.413888,4.702943,6.923153,-1.475126,3.416040,0.068240,7.123997,12.295682,9.898447,-9.280841,-4.589383,-2.610685,16.628517,4.713080,-1.137513,11.368415,2.471085,6.897191
EC_Batch1.027,3.869396,6.422226,6.095411,-5.545856,6.440880,0.289984,10.115899,6.763395,13.950459,-11.542622,-4.410980,2.679820,-6.376364,8.206546,9.327106,4.486347,6.472869,-2.139595,3.763757,-0.167566,7.999570,12.024043,9.238955,-9.618148,-3.731616,-3.572110,16.801134,3.161401,-1.173620,11.511254,2.537182,6.879613
EC_Batch1.028,3.595116,6.727027,5.191504,-4.852874,6.706074,1.161633,9.269385,6.774535,12.373728,-11.305013,-3.461937,2.559858,-6.085106,7.318845,8.431792,3.862108,6.906377,-0.800638,4.425380,-0.302192,7.175253,11.979406,8.246624,-9.528089,-4.253203,-3.858663,16.344830,3.633360,-1.951425,11.542234,2.375959,4.889764
EC_Batch1.030,3.421258,4.761841,5.679157,-5.032017,6.346782,0.999191,8.248373,5.872517,13.375241,-10.116456,-5.362254,2.605646,-6.520598,7.734802,9.362495,4.002084,6.251164,-1.446225,5.660328,-0.506248,6.609655,12.294238,10.883165,-9.667500,-3.268598,-2.970502,16.669031,3.605494,-1.474461,10.833356,0.090664,8.848661
EC_Batch1.031,3.742424,7.098345,5.224960,-4.931437,6.441679,0.122992,8.905635,6.628990,12.325841,-10.724627,-4.628032,2.867092,-6.174219,6.995918,9.610123,4.242755,6.666699,-1.053059,4.241746,-0.692998,6.483087,11.697972,8.526950,-9.422213,-3.837734,-3.941785,16.342585,4.522762,-1.830660,11.270141,2.205400,5.343408
EC_Batch1.032,4.220250,7.426891,5.701045,-4.733457,6.713754,0.867674,10.897759,7.734643,12.871724,-12.082580,-4.178249,1.458753,-7.426201,7.342112,9.219501,4.332724,8.130444,-0.672857,4.709633,-0.175937,7.574533,13.005949,9.732101,-9.962963,-3.936154,-3.842857,18.428276,4.520535,-1.483503,12.171756,3.006947,6.781635
EC_Batch1.033,3.532242,8.309897,5.410823,-4.360458,5.633854,0.761867,8.726542,6.629692,11.685363,-12.732671,-4.473663,1.042797,-6.030657,5.536823,9.171525,2.977076,7.326799,-1.720807,4.766177,-0.029556,6.494207,13.054725,9.419314,-11.166037,-4.808305,-4.063281,17.066420,3.981735,-3.051570,11.725827,0.420019,4.370159
EC_Batch1.034,3.924047,6.611561,5.366180,-5.170655,6.071811,0.400522,8.849175,6.527137,12.245012,-10.387176,-4.801373,2.035435,-5.751245,7.757737,9.234230,4.218686,6.575794,-1.730377,4.343987,-0.425955,6.933171,11.049080,8.847245,-8.568045,-2.982055,-3.634922,15.932585,3.013947,-0.517290,11.011610,2.290360,5.707438
EC_Batch1.036,4.647404,6.892057,3.674552,-6.478619,5.615827,0.233613,8.255679,8.173739,13.757639,-11.739670,-3.131360,1.805964,-6.018458,7.148448,7.693848,4.942266,6.326044,-2.573662,3.733412,-0.541392,6.572867,14.019408,9.468233,-10.741229,-4.478740,-3.672608,16.705282,3.036901,-2.705285,10.200793,1.268255,4.757207
EC_Batch1.037,3.017395,4.334662,3.107816,-4.891171,4.297396,-0.619896,6.158046,4.954375,8.817350,-7.040162,-3.272118,2.215333,-3.716477,5.740034,6.720992,3.348432,4.650866,-1.890620,3.214380,-0.768838,3.458238,9.010846,7.578671,-7.115676,-1.801971,-2.574001,11.623968,2.649660,-1.818661,7.371709,0.868520,4.254972
EC_Batch1.038,4.532073,4.522666,5.629144,-6.727489,5.216890,-0.016445,8.472004,6.626036,12.100984,-10.213791,-4.422187,1.622272,-4.227188,8.775949,7.731214,4.268180,5.928623,-3.097359,6.499010,-1.457673,6.283574,11.121592,9.715324,-9.259439,-1.970064,-4.340615,15.464852,2.018577,-1.100324,9.665698,1.439932,6.713645
EC_Batch1.040,4.456127,5.887092,4.997179,-7.096419,5.783843,0.140849,8.497246,7.094555,12.771686,-10.039791,-4.252138,2.441445,-5.135478,8.452183,8.145586,4.636387,5.646265,-2.076130,4.879094,-0.988963,6.556725,11.629297,9.532174,-9.280663,-1.645037,-4.799725,16.807348,3.474550,-0.440261,11.234787,2.231739,6.174915
EC_Batch1.042,3.958639,6.194446,4.327194,-6.293838,5.809407,0.717408,8.057631,6.575660,12.966931,-9.898387,-4.379023,1.905307,-5.290731,7.467069,8.103208,4.014356,6.967432,-1.397923,5.185427,0.573237,5.228790,12.655047,9.751534,-10.611030,-3.930184,-4.506879,16.837685,3.451442,-2.817767,11.471917,0.980456,6.091074
EC_Batch1.043,4.091283,6.019174,5.563041,-4.908018,6.542211,-0.422463,8.245744,5.878663,11.169131,-9.891668,-5.015323,2.438411,-6.089665,7.016593,8.806835,4.684201,6.123340,-1.913932,3.834315,-0.708037,6.624667,10.716139,9.626044,-8.541194,-3.120301,-3.864167,16.217598,3.713404,-0.734360,10.911367,1.905771,5.604397
EC_Batch1.044,4.673403,8.011997,4.782120,-5.598984,5.735394,-0.363520,7.858319,7.305013,12.324834,-11.669845,-4.658872,1.732898,-6.133237,7.072908,8.441842,4.595312,7.410848,-2.618752,4.381880,-0.629902,5.497095,12.819999,9.516574,-9.140307,-2.039744,-5.027830,17.022429,4.675577,-1.268617,11.379151,1.469231,5.133681
EC_Batch1.046,4.002070,6.654970,4.995855,-4.950251,5.562720,0.120129,8.162435,6.631239,12.378773,-11.234026,-3.716895,2.299665,-6.308380,6.905100,7.627489,3.864116,6.234808,-1.730465,4.274055,-0.766192,6.769771,11.574438,7.721943,-9.260422,-3.603290,-4.209528,15.573283,3.426842,-1.587845,10.485736,1.942747,5.854721
EC_Batch1.047,5.040698,7.024754,5.444168,-5.543939,6.691462,1.596887,9.567114,6.289262,13.627379,-11.791144,-4.156297,2.896898,-6.565581,7.835069,8.594277,5.178736,6.595907,-1.527257,3.576651,0.042298,7.194129,12.410206,8.954888,-8.827974,-4.270562,-3.671797,16.491922,4.372447,-0.901291,11.933268,2.767271,7.029445
EC_Batch1.048,4.770520,6.841791,5.293935,-5.401058,6.623611,0.655033,9.567640,7.658845,12.320624,-11.313296,-4.899518,2.680845,-4.974948,7.425611,9.416079,4.733616,8.192430,-1.658368,5.620830,-0.084970,6.130811,12.118290,9.432936,-9.134943,-2.391467,-4.666249,17.782051,4.010020,-1.568064,12.422647,2.674663,6.407609
EC_Batch1.049,3.408430,5.776270,4.851118,-5.791148,5.760189,0.623693,8.303319,7.215847,13.328809,-10.301172,-3.490034,2.415159,-5.778447,8.372585,8.723997,4.465557,6.311147,-1.726596,4.596377,-0.608428,6.759676,12.855939,9.313009,-9.635555,-2.897192,-3.814800,16.504629,3.245979,-2.036528,11.009573,1.311705,6.449818
EC_Batch1.050,3.384459,5.651979,4.548801,-4.993958,5.550068,0.572964,9.338820,6.783441,11.721035,-10.318090,-2.451810,1.605264,-5.927929,6.452247,7.169797,3.598178,6.168371,-0.882831,4.184867,-0.562285,6.734231,11.750213,8.540666,-9.062670,-4.027458,-3.586461,15.529717,3.432126,-1.721410,9.926284,1.982920,5.481051
EC_Batch1.051,4.612936,5.122328,5.785640,-6.189210,6.741091,2.192435,9.647978,6.271241,15.733211,-10.808107,-5.764688,3.059001,-5.936180,7.403164,9.888448,5.094094,6.982027,-3.056210,4.248785,1.415832,7.515395,13.116461,11.043845,-9.665792,-4.172908,-2.853070,17.344934,4.237167,-2.278044,12.397452,0.500564,8.852919
EC_Batch1.052,4.400753,6.388000,4.706842,-4.501365,4.970981,0.382516,7.881178,5.346342,10.566793,-9.792614,-4.318125,1.074769,-6.195837,5.329735,7.567185,4.127151,5.490380,-1.672472,2.573691,0.111538,5.095226,10.601225,8.696989,-7.533840,-2.730287,-2.801122,14.599151,4.351711,-0.523054,9.460986,1.881243,5.486891
EC_Batch1.053,4.430263,6.129662,4.784308,-5.172799,4.099014,-0.043677,8.355751,6.114664,12.081417,-10.873720,-3.668216,0.712784,-6.591340,5.606311,7.779234,4.440948,6.169479,-2.827207,3.702314,-0.215311,6.170095,11.695674,9.749084,-8.877955,-2.611073,-3.538100,16.020164,4.031453,-1.537371,9.585777,1.435072,6.002969
EC_Batch1.054,4.079653,6.294080,4.548033,-5.216265,5.211100,1.588636,8.597405,5.850724,11.692101,-10.396607,-2.822017,0.539800,-6.094468,6.844319,7.195559,3.989291,5.836404,-1.404647,3.318556,0.123553,5.739346,11.274461,8.673094,-9.279470,-4.568564,-2.914156,14.830238,2.681180,-1.630832,9.794313,1.717086,5.086761
EC_Batch1.055,3.809418,6.444379,5.372668,-5.883527,6.117537,0.123244,9.191516,5.969303,12.588445,-10.142262,-4.004603,2.447244,-6.216237,7.672148,8.975280,4.660664,6.934397,-1.796338,4.332386,-0.068616,5.747092,11.826619,10.292958,-9.304405,-3.324123,-4.002824,16.536533,4.178041,-1.698255,11.621935,1.780048,7.061301
EC_Batch1.056,1.989750,4.499583,5.196122,-4.645802,5.167753,-1.255829,7.410536,5.386091,11.175186,-7.976068,-4.612099,2.009813,-4.998824,6.727394,9.204539,3.416842,6.029688,-1.851968,5.234211,-0.816706,5.661893,11.090911,10.347809,-8.273691,-1.663697,-3.077516,15.325937,4.243965,-2.029476,8.961181,0.495740,5.568804
EC_Batch1.057,4.198992,6.970362,4.941852,-4.994018,5.224233,0.457368,9.258195,6.830554,13.161222,-11.168715,-2.864634,2.144184,-6.278819,7.468641,8.689803,4.098368,6.769890,-1.224862,4.437905,-0.633200,5.948849,13.154547,8.530816,-10.345292,-4.430750,-3.410923,15.746196,3.847970,-2.895925,10.768957,1.364322,5.784637
EC_Batch1.058,4.650495,6.084617,5.235048,-5.431659,6.179485,0.456047,8.471414,7.661192,11.957371,-11.233218,-4.943452,1.528777,-6.066174,7.081596,8.673558,3.946408,6.746904,-2.412945,4.677980,-0.374217,6.563179,12.367607,9.914803,-9.619378,-2.513592,-3.903257,16.975391,3.961731,-1.677801,10.872737,1.754617,5.447408
EC_Batch1.059,4.795338,7.507241,5.757554,-4.666413,4.865859,0.039089,9.312675,6.692370,13.361857,-12.029512,-4.099687,2.237700,-7.553335,6.516071,9.094831,4.963284,7.490925,-2.125899,3.748069,-0.063943,7.348007,13.028106,9.736665,-9.419871,-4.221489,-3.626982,17.170177,3.942072,-1.651974,11.131992,1.698236,6.454352
EC_Batch1.060,3.253220,6.264153,6.137301,-4.511811,6.622703,0.850826,9.622931,5.827512,12.994754,-11.043724,-4.595906,1.994278,-6.478047,7.656237,9.224246,3.634151,6.751517,-1.121047,4.097303,-0.258680,7.143946,12.148386,10.036277,-9.686584,-4.800891,-3.088055,16.184452,4.583457,-1.207553,10.984815,1.386411,6.372428
EC_Batch1.061,4.191219,6.292777,6.227561,-6.134077,5.553992,-1.030492,8.565369,5.099332,11.955041,-9.104845,-4.352925,2.153849,-5.469023,6.812649,8.564342,4.527522,6.165438,-2.545015,5.377127,-0.372717,5.084090,11.522832,10.087552,-7.530261,-1.848197,-4.075759,15.675321,4.346037,-0.884887,10.568339,0.752238,6.532447
EC_Batch1.062,4.761715,5.442897,6.478926,-6.041991,5.504973,-0.464979,9.112028,5.571537,13.976465,-11.634358,-5.008454,2.490350,-6.344441,7.278473,7.678586,5.118848,6.002955,-3.068314,4.141316,-0.653179,7.445097,11.700274,10.447300,-8.527522,-2.311782,-3.866945,16.171219,3.809941,-0.059534,10.607610,1.943700,7.613522
EC_Batch1.063,4.977550,6.270302,5.292509,-6.802949,6.531754,0.009958,10.262334,7.276842,13.676800,-9.932556,-4.410511,2.297862,-6.353363,8.130882,8.905806,5.103230,6.252849,-2.107153,4.763747,-0.229921,7.103058,12.038306,10.233581,-8.187281,-2.233126,-3.484712,17.217600,4.037625,-0.552177,11.190724,2.666607,7.298955
EC_Batch1.064,4.370582,5.925796,5.488482,-6.566854,5.415112,-1.449200,8.449051,4.903093,11.806316,-8.168818,-5.172410,2.390816,-5.744088,5.999653,8.338669,5.178847,7.277243,-1.657834,4.649354,0.071437,5.271065,11.814880,11.278886,-7.827454,-2.866789,-3.840318,17.010050,5.378291,-0.948278,10.180799,0.676768,7.226597
EC_Batch1.065,3.553742,5.156589,4.755248,-5.966988,6.666575,-0.716525,7.938409,6.297709,12.500671,-8.858178,-4.147381,2.494020,-5.203694,8.264924,8.450859,4.572002,5.593897,-1.647004,4.100827,-0.684674,6.145042,11.783138,9.758071,-8.919795,-2.574619,-3.589820,16.000208,3.293781,-0.397046,10.899501,1.651588,5.732055
